"mindex","n","predictors","rsquare","adjr","rmse","predrsq","cp","aic","sbic","sbc","msep","fpe","apc","hsp"
120,3,"Hepatitis_B Incidents_HIV GDP_per_capita",0.646210380130892,0.645839272138022,5.59349922865944,0.644418441543801,3152.42963388422,17999.0337672064,9866.61939633952,18028.8336398468,89731.9830066013,31.3747503584152,0.354779241183427,0.0109587240257833
121,3,"BMI Polio GDP_per_capita",0.639619922046533,0.639241900985743,5.64535720403691,0.638518799534537,3264.35576577464,18051.8940546981,9919.39154820465,18081.6939273385,91403.5268835816,31.9592049764474,0.361388134115574,0.0111628651517347
122,3,"Measles Diphtheria Incidents_HIV",0.638220707499185,0.637841218730827,5.6563059412342,0.636922641987616,3288.11870758611,18062.9923126234,9930.47146926963,18092.7921852638,91758.4109416038,32.0832900390255,0.362791262549769,0.0112062061804594
123,3,"BMI Diphtheria GDP_per_capita",0.636468335607617,0.636087008686925,5.66998828562332,0.635351263843652,3317.87934105743,18076.8313503906,9944.28772287176,18106.631223031,92202.8666179846,32.2386937805298,0.364548536180894,0.0112604863483098
124,3,"BMI Polio Schooling",0.633143970259305,0.632759156242095,5.6958542806104,0.632173142090646,3374.33723057958,18102.9025675843,9970.31626090754,18132.7024402247,93046.0284242942,32.5335049537406,0.367882200453256,0.0113634594158252
125,3,"Polio Schooling Economy_status_Developed",0.63298605942386,0.632601079765913,5.69708002077371,0.632116673140264,3377.01903945671,18104.1350928489,9971.54677636177,18133.9349654893,93086.0794930846,32.5475087932055,0.368040552997332,0.0113683507443694
126,3,"BMI Diphtheria Schooling",0.632769553336996,0.632384346574762,5.698760162196,0.631801826662413,3380.69597488718,18105.8241039235,9973.23303441033,18135.6239765639,93140.9921287762,32.5667089733266,0.368257664695628,0.0113750570758235
127,3,"Alcohol_consumption BMI Incidents_HIV",0.632049794620532,0.631663832866637,5.70434211283703,0.630671302363536,3392.91967891459,18111.4319490615,9978.83174850157,18141.2318217019,93323.5451865467,32.6305385736854,0.368979436723187,0.0113973517862839
128,3,"Measles Incidents_HIV GDP_per_capita",0.62905691818994,0.628667817055174,5.72749445102809,0.627648446971272,3443.74787292088,18134.6332559965,10001.995433046,18164.4331286369,94082.631157215,32.8959526661004,0.371980684836102,0.0114900568997303
129,3,"Diphtheria Schooling Economy_status_Developed",0.62827556205687,0.627885641317769,5.73352348750635,0.627373225495773,3457.01768944714,18140.659653358,10008.0120990898,18170.4595259984,94280.8072237732,32.9652448449528,0.372764226580733,0.0115142596059356
130,3,"Hepatitis_B Polio Incidents_HIV",0.627919257437886,0.627528962952681,5.73627067250825,0.626651210003144,3463.06883145685,18143.4035345075,10010.7515550411,18173.2034071479,94371.1770882922,32.9968426303154,0.373121527855994,0.0115252962327026
131,3,"Polio Diphtheria Incidents_HIV",0.627783577362332,0.627393140555369,5.73731644915048,0.626447867260224,3465.37309404938,18144.447708149,10011.7940456054,18174.2475807894,94405.5897492361,33.0088750028331,0.373257587456235,0.0115294989577695
132,3,"BMI Polio Economy_status_Developed",0.627430862295583,0.627040055507781,5.74003416746524,0.626469981919336,3471.3632744853,18147.1603709086,10014.5023382491,18176.960243549,94495.0491923575,33.0401544597345,0.373611289138555,0.0115404243972373
133,3,"Polio Incidents_HIV Population_mln",0.626101471169712,0.625709269915694,5.75026576594007,0.625056938084176,3493.94040108009,18157.3614295221,10024.6869933362,18187.1613021625,94832.2238724965,33.1580474457366,0.374944398841003,0.0115816026276109
134,3,"BMI Diphtheria Economy_status_Developed",0.623541370056938,0.623146483382173,5.76991835515881,0.622565829899556,3537.4187467631,18176.9045442955,10044.1988163833,18206.704416936,95481.5446457615,33.3850821827515,0.37751166107577,0.0116609024148216
135,3,"Measles BMI Incidents_HIV",0.621812150107245,0.6214154495654,5.78315490466852,0.620496953364612,3566.78618946275,18190.0298810889,10057.3032359485,18219.8297537293,95920.1282740712,33.5384327651017,0.379245718004343,0.0117144654453468
136,3,"Polio Thinness_five_nine_years Schooling",0.621074766213134,0.620677292191679,5.78879010506406,0.619988913799394,3579.3092229044,18195.6086200805,10062.8731082972,18225.4084927209,96107.1516216761,33.6038254004329,0.379985164510745,0.011737306100196
137,3,"Polio Thinness_ten_nineteen_years Schooling",0.62071571112555,0.620317860472885,5.79153207394144,0.619641483101727,3585.40707628187,18198.3211522156,10065.5813343837,18228.1210248561,96198.2190900472,33.635667102691,0.380345223948224,0.0117484279234319
138,3,"Polio Population_mln Schooling",0.620092920453245,0.619694416523651,5.79628501628936,0.61933466919333,3595.98396639122,18203.0200277819,10070.2727586195,18232.8199004223,96356.1780545997,33.6908973886342,0.38096975669234,0.011767719023906
139,3,"Measles Polio Schooling",0.619815750096819,0.619416955429089,5.7983990404171,0.618775690380442,3600.69116663016,18205.1087660828,10072.3581879059,18234.9086387232,96426.4770241454,33.7154773939572,0.381247702350462,0.0117763044466364
140,3,"Alcohol_consumption Polio Schooling",0.619386385851917,0.618987140802112,5.80167235158552,0.618447065273413,3607.98308450428,18208.341423234,10075.585727758,18238.1412958745,96535.377068023,33.7535542487887,0.381678267614231,0.0117896041140155
141,3,"Polio Diphtheria Schooling",0.618427225394393,0.61802697423222,5.80897796688187,0.617479654633616,3624.27256218531,18215.5497309157,10082.7826418647,18245.3496035561,96778.6498070791,33.8386144603337,0.38264011103807,0.0118193143546787
142,3,"Hepatitis_B BMI Incidents_HIV",0.618348840882387,0.617948507498697,5.80957459032001,0.616772875609406,3625.60377089898,18216.13800713,10083.3699892858,18245.9378797704,96798.5305421382,33.8455657510388,0.382718714807452,0.0118217423350001
143,3,"Diphtheria Thinness_five_nine_years Schooling",0.618333978580664,0.617933629607147,5.80968770776745,0.617242615694874,3625.85617823116,18216.2495351637,10083.4813412526,18246.0494078041,96802.3000812395,33.8468837688102,0.382733618682048,0.0118222026985999
144,3,"Measles Diphtheria Schooling",0.617799880464668,0.617398971248372,5.81375128467783,0.616745682520992,3634.92679751257,18220.2545752394,10087.4800624139,18250.0544478798,96937.7638720824,33.8942486266668,0.383269210778787,0.0118387465244421
145,3,"Diphtheria Thinness_ten_nineteen_years Schooling",0.617789491820981,0.617388571707507,5.81383029640112,0.616711858206071,3635.10322845084,18220.3324210318,10087.5577854583,18250.1322936722,96940.3987532276,33.8951699117581,0.383279628481617,0.0118390683153392
146,3,"Hepatitis_B Polio Schooling",0.617639546620417,0.617238469221767,5.81497059794726,0.616730833295824,3637.64975648878,18221.4557780033,10088.6793714164,18251.2556506437,96978.4294907998,33.9084673432568,0.383429993109316,0.0118437129063043
147,3,"Diphtheria Population_mln Schooling",0.617028910539691,0.616627192613684,5.81961204853509,0.616251759000108,3648.02022446438,18226.0259858372,10093.2423800755,18255.8258584776,97133.3056752371,33.9626197364211,0.384042337262995,0.0118626275151934
148,3,"Alcohol_consumption Diphtheria Schooling",0.616919306502036,0.616517473606759,5.82044475805907,0.615964176200604,3649.88163619286,18226.8455282571,10094.0606325246,18256.6454008975,97161.1046469762,33.9723396352722,0.384152247885371,0.0118660225283123
149,3,"Hepatitis_B Diphtheria Schooling",0.615829994336773,0.615427018806357,5.82871426961016,0.61491835135568,3668.38148787516,18234.9779213352,10102.1802416615,18264.7777939756,97437.3878820198,34.0689419529438,0.385244607077669,0.0118997642514342
150,3,"Hepatitis_B Diphtheria Incidents_HIV",0.615315263962312,0.61491174850493,5.83261776538908,0.613944123560262,3677.12318367878,18238.8126847378,10106.0089873276,18268.6125573782,97567.9394149652,34.1145892418795,0.385760777257374,0.0119157081565253
151,3,"Diphtheria Incidents_HIV Population_mln",0.611053766568967,0.610645781009424,5.8648353510828,0.609869580496999,3749.49644107499,18270.365330541,10137.5123717883,18300.1652031814,98648.7868740394,34.4925071042484,0.390034194923148,0.012047709128989
152,3,"Hepatitis_B GDP_per_capita Schooling",0.608350351279647,0.6079395299698,5.88518216110895,0.607271629088489,3795.40869973045,18290.2030276679,10157.3193275085,18320.0029003083,99334.456552225,34.7322512206782,0.392745172213277,0.0121314481094986
153,3,"BMI GDP_per_capita Schooling",0.607415997381238,0.607004195979889,5.8921980836156,0.606410877707766,3811.27688617926,18297.027501029,10164.1332662479,18326.8273736694,99571.4375811348,34.8151115383999,0.393682139689024,0.0121603899606441
154,3,"Hepatitis_B Incidents_HIV Economy_status_Developed",0.605547090775409,0.605133328982516,5.90620641464635,0.603978960372074,3843.01663546183,18310.6292991129,10177.7141301396,18340.4291717533,100045.450063064,34.9808498046123,0.395556274005638,0.0122182798210951
155,3,"Polio GDP_per_capita Thinness_ten_nineteen_years",0.60043477270519,0.600015648340895,5.94435697725328,0.599072591491464,3929.83942976063,18347.5097697404,10214.538254557,18377.3096423808,101342.091944109,35.4342200964408,0.400682892266264,0.0123766351817874
156,3,"Polio GDP_per_capita Thinness_five_nine_years",0.597194116911597,0.596771593258007,5.96841401724241,0.595828102631306,3984.87567505988,18370.6444228687,10237.6378707565,18400.4442955091,102164.022419934,35.7216077438205,0.403932612831308,0.0124770153244205
157,3,"Incidents_HIV GDP_per_capita Thinness_ten_nineteen_years",0.59539279549463,0.594968382343051,5.98174430829417,0.59359551514458,4015.46762116011,18383.4234901806,10250.3976858443,18413.223362821,102620.893208955,35.8813524242707,0.405738972909581,0.0125328117163485
158,3,"Measles GDP_per_capita Schooling",0.593007933373736,0.592581018618534,5.99934740041084,0.591969672053644,4055.96987288023,18400.2551089761,10267.2040567668,18430.0549816165,103225.767957355,36.0928466272662,0.40813050597347,0.0126066834309343
159,3,"Polio GDP_per_capita Economy_status_Developed",0.590097248378634,0.589667280457353,6.02076194618804,0.589154702098743,4105.40220497054,18420.6646817097,10287.5831812954,18450.4645543501,103964.007639499,36.3509718236105,0.411049332744782,0.01269684264363
160,3,"Diphtheria GDP_per_capita Thinness_ten_nineteen_years",0.589399833693361,0.588969134218214,6.0258816767245,0.587967271236394,4117.24643902029,18425.5333935594,10292.444656623,18455.3332661999,104140.893560321,36.4128199119034,0.411748698240364,0.0127184452420055
161,3,"Incidents_HIV GDP_per_capita Thinness_five_nine_years",0.589143651953661,0.588712683756409,6.02776121826303,0.587338944874143,4121.59718836405,18427.3197438129,10294.228354361,18457.1196164533,104205.86916792,36.4355386059466,0.412005596572343,0.0127263805369609
162,3,"BMI Schooling Economy_status_Developed",0.588054237593849,0.587622126654262,6.03574744311479,0.586997307174703,4140.0987756223,18434.9037898674,10301.801154511,18464.7036625078,104482.17832266,36.5321499864292,0.413098058245049,0.0127601254255851
163,3,"Hepatitis_B BMI Schooling",0.587669054610154,0.587236539632473,6.03856859606498,0.586468519267089,4146.64036057483,18437.5804738867,10304.4738754259,18467.3803465271,104579.872633081,36.5663087612406,0.413484318663663,0.0127720565670904
164,3,"Diphtheria GDP_per_capita Thinness_five_nine_years",0.586511239440659,0.586077509971541,6.04704072901645,0.585080760000072,4166.30360275115,18445.6112457228,10312.492775587,18475.4111183632,104873.530347381,36.6689860583233,0.414645372476989,0.0128079201883014
165,3,"Measles Polio GDP_per_capita",0.585854028002628,0.585419609150883,6.0518444949154,0.584536809054831,4177.46506272122,18450.1597594091,10317.0345777589,18479.9596320495,105040.219482045,36.7272688445977,0.415304422268693,0.0128282774808037
166,3,"Measles Incidents_HIV Economy_status_Developed",0.585037060525301,0.584601784714663,6.05781065731309,0.583745311344186,4191.33966877244,18455.8038806577,10322.6703833628,18485.6037532981,105247.427686231,36.7997191065969,0.416123674969734,0.0128535832575119
167,3,"Alcohol_consumption Incidents_HIV GDP_per_capita",0.584115970267996,0.583679728278767,6.06453016997687,0.582438102402645,4206.98259803508,18462.1540358016,10329.0111991488,18491.953908442,105481.044645786,36.8814031788746,0.417047341703282,0.0128821142639794
168,3,"Hepatitis_B Schooling Economy_status_Developed",0.583419755718106,0.582982783433894,6.06960423901911,0.582339010848011,4218.80645011601,18466.9445331191,10333.7946624946,18496.7444057595,105657.626175179,36.9431448368316,0.417745503706459,0.0129036796878542
169,3,"Alcohol_consumption GDP_per_capita Schooling",0.582700258639538,0.582262531638111,6.07484353992243,0.58172766914138,4231.02571073185,18471.8868274057,10338.729710323,18501.6867000461,105840.112873492,37.0069512346338,0.418467013364267,0.0129259662940138
170,3,"Measles BMI Schooling",0.580543717859019,0.580103728751878,6.09052024013738,0.579360517107034,4267.65036788587,18486.6494255753,10353.4707261513,18516.4492982157,106387.078272709,37.1981974578881,0.42062958642669,0.0129927656966441
171,3,"BMI Incidents_HIV Population_mln",0.579838911675263,0.579398183260937,6.09563499799209,0.578544946892409,4279.62013218304,18491.4577238678,10358.2720151715,18521.2575965082,106565.838906011,37.2607010386166,0.421336364096275,0.0130145972485769
172,3,"BMI Incidents_HIV Thinness_ten_nineteen_years",0.579307662615751,0.578866376947166,6.09948742206787,0.577600107846288,4288.64236577295,18495.0766602065,10361.8856825828,18524.8765328469,106700.580088068,37.307813236613,0.421869099167142,0.0130310528241653
173,3,"GDP_per_capita Population_mln Schooling",0.577231513661202,0.576788050213993,6.11451961778076,0.576421715935076,4323.90172388382,18509.1759578795,10375.9645062629,18538.9758305199,107227.15563536,37.4919301566628,0.423951055531354,0.0130953620694104
174,3,"Alcohol_consumption Polio GDP_per_capita",0.577216658239126,0.576773179209307,6.11462704415562,0.576080358408866,4324.15401437853,18509.2765925832,10376.0649951384,18539.0764652236,107230.923429569,37.4932475643336,0.423965952507058,0.0130958222199113
175,3,"BMI Incidents_HIV Thinness_five_nine_years",0.576772355086795,0.576328410004718,6.11783913226282,0.57506953571239,4331.69964058397,18512.2847907397,10379.068836166,18542.0846633801,107343.612442123,37.5326492304792,0.424411498465409,0.0131095846237715
176,3,"Measles Diphtheria GDP_per_capita",0.576617617275503,0.576173509881036,6.11895741285756,0.575232088623344,4334.32756180788,18513.3317169088,10380.1142468569,18543.1315895492,107382.858733912,37.5463716800019,0.424566669109741,0.0131143776670805
177,3,"Polio GDP_per_capita Population_mln",0.576605755257382,0.576161635420239,6.11904313049519,0.575580950864273,4334.52901514961,18513.4119572433,10380.1943710589,18543.2118298837,107385.867308355,37.5474236267985,0.424578564308332,0.0131147450961278
178,3,"GDP_per_capita Thinness_five_nine_years Schooling",0.576387992361923,0.575943644102163,6.12061652134193,0.575232337514006,4338.22729503335,18514.884609764,10381.6648926858,18544.6844824044,107441.098709553,37.5667352631457,0.424796936330771,0.0131214903575498
179,3,"GDP_per_capita Thinness_ten_nineteen_years Schooling",0.576347889795114,0.575903499469725,6.12090622821954,0.575201118885786,4338.90835925139,18515.1557265245,10381.9356172478,18544.9555991649,107451.26996004,37.5702916366279,0.424837151072592,0.0131227325448207
180,3,"Diphtheria GDP_per_capita Economy_status_Developed",0.575902452690818,0.575457595123711,6.12412321025145,0.574868399052117,4346.47324342882,18518.1654168801,10384.9409558863,18547.9652895205,107564.246577862,37.6097938638352,0.425283834154802,0.0131365300731332
